epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202039,2020-09-23,185,PE,Petrolina,2611101,city,5046,1424.14843,43,88,0,0.0174,354317,False,False
202039,2020-09-22,184,PE,Petrolina,2611101,city,5003,1412.01241,12,88,0,0.0176,354317,False,False
202039,2020-09-21,183,PE,Petrolina,2611101,city,4991,1408.62561,6,88,0,0.0176,354317,False,False
202039,2020-09-20,182,PE,Petrolina,2611101,city,4985,1406.93221,11,88,1,0.0177,354317,False,False
202038,2020-09-19,181,PE,Petrolina,2611101,city,4974,1403.82765,56,87,0,0.0175,354317,False,False
202038,2020-09-18,180,PE,Petrolina,2611101,city,4918,1388.02259,60,87,0,0.0177,354317,False,False
202038,2020-09-17,179,PE,Petrolina,2611101,city,4858,1371.0886,66,87,0,0.0179,354317,False,False
202038,2020-09-16,178,PE,Petrolina,2611101,city,4792,1352.46121,17,87,3,0.0182,354317,False,False
202038,2020-09-15,177,PE,Petrolina,2611101,city,4775,1347.66325,11,84,0,0.0176,354317,False,False
202038,2020-09-14,176,PE,Petrolina,2611101,city,4764,1344.55869,1,84,0,0.0176,354317,False,False
202038,2020-09-13,175,PE,Petrolina,2611101,city,4763,1344.27645,0,84,0,0.0176,354317,False,False
202037,2020-09-12,174,PE,Petrolina,2611101,city,4763,1344.27645,21,84,0,0.0176,354317,False,False
202037,2020-09-11,173,PE,Petrolina,2611101,city,4742,1338.34956,24,84,1,0.0177,354317,False,False
202037,2020-09-10,172,PE,Petrolina,2611101,city,4718,1331.57596,34,83,0,0.0176,354317,False,False
202037,2020-09-09,171,PE,Petrolina,2611101,city,4684,1321.98003,54,83,0,0.0177,354317,False,False
202037,2020-09-08,170,PE,Petrolina,2611101,city,4630,1306.73945,1,83,0,0.0179,354317,False,False
202037,2020-09-07,169,PE,Petrolina,2611101,city,4629,1306.45721,5,83,2,0.0179,354317,False,False
202037,2020-09-06,168,PE,Petrolina,2611101,city,4624,1305.04605,0,81,0,0.0175,354317,False,True
202036,2020-09-05,167,PE,Petrolina,2611101,city,4624,1305.04605,50,81,0,0.0175,354317,False,False
202036,2020-09-04,166,PE,Petrolina,2611101,city,4574,1290.93439,58,81,1,0.0177,354317,False,False
202036,2020-09-03,165,PE,Petrolina,2611101,city,4516,1274.56487,195,80,0,0.0177,354317,False,False
202036,2020-09-02,164,PE,Petrolina,2611101,city,4321,1219.5294,50,80,2,0.0185,354317,False,False
202036,2020-09-01,163,PE,Petrolina,2611101,city,4271,1205.41775,80,78,0,0.0183,354317,False,False
202036,2020-08-31,162,PE,Petrolina,2611101,city,4191,1182.8391,34,78,2,0.0186,354317,False,False
202036,2020-08-30,161,PE,Petrolina,2611101,city,4157,1173.24317,24,76,0,0.0183,354317,False,False
202035,2020-08-29,160,PE,Petrolina,2611101,city,4133,1166.46957,9,76,1,0.0184,354317,False,False
202035,2020-08-28,159,PE,Petrolina,2611101,city,4124,1163.92948,10,75,2,0.0182,354317,False,False
202035,2020-08-27,158,PE,Petrolina,2611101,city,4114,1161.10714,18,73,2,0.0177,354317,False,False
202035,2020-08-26,157,PE,Petrolina,2611101,city,4096,1156.02695,70,71,0,0.0173,354317,False,False
202035,2020-08-25,156,PE,Petrolina,2611101,city,4026,1136.27063,5,71,0,0.0176,354317,False,False
202035,2020-08-24,155,PE,Petrolina,2611101,city,4021,1134.85946,4,71,0,0.0177,354317,False,False
202035,2020-08-23,154,PE,Petrolina,2611101,city,4017,1133.73053,65,71,0,0.0177,354317,False,False
202034,2020-08-22,153,PE,Petrolina,2611101,city,3952,1115.38538,52,71,0,0.018,354317,False,False
202034,2020-08-21,152,PE,Petrolina,2611101,city,3900,1100.70925,56,71,6,0.0182,354317,False,False
202034,2020-08-20,151,PE,Petrolina,2611101,city,3844,1084.9042,102,65,0,0.0169,354317,False,False
202034,2020-08-19,150,PE,Petrolina,2611101,city,3742,1056.11642,59,65,0,0.0174,354317,False,False
202034,2020-08-18,149,PE,Petrolina,2611101,city,3683,1039.46466,9,65,0,0.0176,354317,False,False
202034,2020-08-17,148,PE,Petrolina,2611101,city,3674,1036.92456,3,65,0,0.0177,354317,False,False
202034,2020-08-16,147,PE,Petrolina,2611101,city,3671,1036.07786,56,65,0,0.0177,354317,False,False
202033,2020-08-15,146,PE,Petrolina,2611101,city,3615,1020.27281,132,65,0,0.018,354317,False,False
202033,2020-08-14,145,PE,Petrolina,2611101,city,3483,983.01803,130,65,0,0.0187,354317,False,False
202033,2020-08-13,144,PE,Petrolina,2611101,city,3353,946.32772,124,65,1,0.0194,354317,False,False
202033,2020-08-12,143,PE,Petrolina,2611101,city,3229,911.33081,125,64,0,0.0198,354317,False,False
202033,2020-08-11,142,PE,Petrolina,2611101,city,3104,876.05167,26,64,0,0.0206,354317,False,False
202033,2020-08-10,141,PE,Petrolina,2611101,city,3078,868.71361,6,64,2,0.0208,354317,False,False
202033,2020-08-09,140,PE,Petrolina,2611101,city,3072,867.02021,61,62,0,0.0202,354317,False,False
202032,2020-08-08,139,PE,Petrolina,2611101,city,3011,849.80399,98,62,2,0.0206,354317,False,False
202032,2020-08-07,138,PE,Petrolina,2611101,city,2913,822.14514,136,60,3,0.0206,354317,False,False
202032,2020-08-06,137,PE,Petrolina,2611101,city,2777,783.76143,80,57,0,0.0205,354317,False,False
202032,2020-08-05,136,PE,Petrolina,2611101,city,2697,761.18278,156,57,1,0.0211,354317,False,False
202032,2020-08-04,135,PE,Petrolina,2611101,city,2541,717.15441,7,56,0,0.022,354317,False,False
202032,2020-08-03,134,PE,Petrolina,2611101,city,2534,715.17878,4,56,0,0.0221,354317,False,False
202032,2020-08-02,133,PE,Petrolina,2611101,city,2530,714.04985,35,56,1,0.0221,354317,False,False
202031,2020-08-01,132,PE,Petrolina,2611101,city,2495,704.17169,124,55,0,0.022,354317,False,False
202031,2020-07-31,131,PE,Petrolina,2611101,city,2371,669.17478,171,55,3,0.0232,354317,False,False
202031,2020-07-30,130,PE,Petrolina,2611101,city,2200,620.91291,231,52,0,0.0236,354317,False,False
202031,2020-07-29,129,PE,Petrolina,2611101,city,1969,555.71706,244,52,0,0.0264,354317,False,False
202031,2020-07-28,128,PE,Petrolina,2611101,city,1725,486.85217,7,52,0,0.0301,354317,False,False
202031,2020-07-27,127,PE,Petrolina,2611101,city,1718,484.87654,98,52,0,0.0303,354317,False,False
